state,country,lat,long,date,confirmed,confirmed_new
,eswatini,-26.5225,31.4659,2020-04-19,22,0
,eswatini,-26.5225,31.4659,2020-04-20,24,2
,eswatini,-26.5225,31.4659,2020-04-21,31,7
,eswatini,-26.5225,31.4659,2020-04-22,31,0
,eswatini,-26.5225,31.4659,2020-04-23,31,0
,eswatini,-26.5225,31.4659,2020-04-24,36,5
,eswatini,-26.5225,31.4659,2020-04-25,56,20
,eswatini,-26.5225,31.4659,2020-04-26,59,3
,eswatini,-26.5225,31.4659,2020-04-27,65,6
,eswatini,-26.5225,31.4659,2020-04-28,71,6
,eswatini,-26.5225,31.4659,2020-04-29,91,20
,ethiopia,9.145,40.4897,2020-01-22,0,0
,ethiopia,9.145,40.4897,2020-01-23,0,0
,ethiopia,9.145,40.4897,2020-01-24,0,0
,ethiopia,9.145,40.4897,2020-01-25,0,0
,ethiopia,9.145,40.4897,2020-01-26,0,0
,ethiopia,9.145,40.4897,2020-01-27,0,0
,ethiopia,9.145,40.4897,2020-01-28,0,0
,ethiopia,9.145,40.4897,2020-01-29,0,0
,ethiopia,9.145,40.4897,2020-01-30,0,0
,ethiopia,9.145,40.4897,2020-01-31,0,0
,ethiopia,9.145,40.4897,2020-02-01,0,0
,ethiopia,9.145,40.4897,2020-02-02,0,0
,ethiopia,9.145,40.4897,2020-02-03,0,0
,ethiopia,9.145,40.4897,2020-02-04,0,0
,ethiopia,9.145,40.4897,2020-02-05,0,0
,ethiopia,9.145,40.4897,2020-02-06,0,0
,ethiopia,9.145,40.4897,2020-02-07,0,0
,ethiopia,9.145,40.4897,2020-02-08,0,0
,ethiopia,9.145,40.4897,2020-02-09,0,0
,ethiopia,9.145,40.4897,2020-02-10,0,0
,ethiopia,9.145,40.4897,2020-02-11,0,0
,ethiopia,9.145,40.4897,2020-02-12,0,0
,ethiopia,9.145,40.4897,2020-02-13,0,0
,ethiopia,9.145,40.4897,2020-02-14,0,0
,ethiopia,9.145,40.4897,2020-02-15,0,0
,ethiopia,9.145,40.4897,2020-02-16,0,0
,ethiopia,9.145,40.4897,2020-02-17,0,0
,ethiopia,9.145,40.4897,2020-02-18,0,0
,ethiopia,9.145,40.4897,2020-02-19,0,0
,ethiopia,9.145,40.4897,2020-02-20,0,0
,ethiopia,9.145,40.4897,2020-02-21,0,0
,ethiopia,9.145,40.4897,2020-02-22,0,0
,ethiopia,9.145,40.4897,2020-02-23,0,0
,ethiopia,9.145,40.4897,2020-02-24,0,0
,ethiopia,9.145,40.4897,2020-02-25,0,0
,ethiopia,9.145,40.4897,2020-02-26,0,0
,ethiopia,9.145,40.4897,2020-02-27,0,0
,ethiopia,9.145,40.4897,2020-02-28,0,0
,ethiopia,9.145,40.4897,2020-02-29,0,0
,ethiopia,9.145,40.4897,2020-03-01,0,0
,ethiopia,9.145,40.4897,2020-03-02,0,0
,ethiopia,9.145,40.4897,2020-03-03,0,0
,ethiopia,9.145,40.4897,2020-03-04,0,0
,ethiopia,9.145,40.4897,2020-03-05,0,0
,ethiopia,9.145,40.4897,2020-03-06,0,0
,ethiopia,9.145,40.4897,2020-03-07,0,0
,ethiopia,9.145,40.4897,2020-03-08,0,0
,ethiopia,9.145,40.4897,2020-03-09,0,0
,ethiopia,9.145,40.4897,2020-03-10,0,0
,ethiopia,9.145,40.4897,2020-03-11,0,0
,ethiopia,9.145,40.4897,2020-03-12,0,0
,ethiopia,9.145,40.4897,2020-03-13,1,1
,ethiopia,9.145,40.4897,2020-03-14,1,0
,ethiopia,9.145,40.4897,2020-03-15,1,0
,ethiopia,9.145,40.4897,2020-03-16,5,4
,ethiopia,9.145,40.4897,2020-03-17,5,0
,ethiopia,9.145,40.4897,2020-03-18,6,1
,ethiopia,9.145,40.4897,2020-03-19,6,0
,ethiopia,9.145,40.4897,2020-03-20,9,3
,ethiopia,9.145,40.4897,2020-03-21,9,0
,ethiopia,9.145,40.4897,2020-03-22,11,2
,ethiopia,9.145,40.4897,2020-03-23,11,0
,ethiopia,9.145,40.4897,2020-03-24,12,1
,ethiopia,9.145,40.4897,2020-03-25,12,0
,ethiopia,9.145,40.4897,2020-03-26,12,0
,ethiopia,9.145,40.4897,2020-03-27,16,4
,ethiopia,9.145,40.4897,2020-03-28,16,0
,ethiopia,9.145,40.4897,2020-03-29,21,5
,ethiopia,9.145,40.4897,2020-03-30,23,2
,ethiopia,9.145,40.4897,2020-03-31,26,3
,ethiopia,9.145,40.4897,2020-04-01,29,3
,ethiopia,9.145,40.4897,2020-04-02,29,0
,ethiopia,9.145,40.4897,2020-04-03,35,6
,ethiopia,9.145,40.4897,2020-04-04,38,3
,ethiopia,9.145,40.4897,2020-04-05,43,5
,ethiopia,9.145,40.4897,2020-04-06,44,1
,ethiopia,9.145,40.4897,2020-04-07,52,8
,ethiopia,9.145,40.4897,2020-04-08,55,3
,ethiopia,9.145,40.4897,2020-04-09,56,1
,ethiopia,9.145,40.4897,2020-04-10,65,9
,ethiopia,9.145,40.4897,2020-04-11,69,4
,ethiopia,9.145,40.4897,2020-04-12,71,2
,ethiopia,9.145,40.4897,2020-04-13,74,3
,ethiopia,9.145,40.4897,2020-04-14,82,8
,ethiopia,9.145,40.4897,2020-04-15,85,3
,ethiopia,9.145,40.4897,2020-04-16,92,7
,ethiopia,9.145,40.4897,2020-04-17,96,4
,ethiopia,9.145,40.4897,2020-04-18,105,9
,ethiopia,9.145,40.4897,2020-04-19,108,3
,ethiopia,9.145,40.4897,2020-04-20,111,3
,ethiopia,9.145,40.4897,2020-04-21,114,3
,ethiopia,9.145,40.4897,2020-04-22,116,2
,ethiopia,9.145,40.4897,2020-04-23,116,0
,ethiopia,9.145,40.4897,2020-04-24,117,1
,ethiopia,9.145,40.4897,2020-04-25,122,5
,ethiopia,9.145,40.4897,2020-04-26,123,1
,ethiopia,9.145,40.4897,2020-04-27,124,1
,ethiopia,9.145,40.4897,2020-04-28,126,2
,ethiopia,9.145,40.4897,2020-04-29,130,4
,fiji,-17.7134,178.065,2020-01-22,0,0
,fiji,-17.7134,178.065,2020-01-23,0,0
,fiji,-17.7134,178.065,2020-01-24,0,0
,fiji,-17.7134,178.065,2020-01-25,0,0
,fiji,-17.7134,178.065,2020-01-26,0,0
,fiji,-17.7134,178.065,2020-01-27,0,0
,fiji,-17.7134,178.065,2020-01-28,0,0
,fiji,-17.7134,178.065,2020-01-29,0,0
,fiji,-17.7134,178.065,2020-01-30,0,0
,fiji,-17.7134,178.065,2020-01-31,0,0
,fiji,-17.7134,178.065,2020-02-01,0,0
,fiji,-17.7134,178.065,2020-02-02,0,0
,fiji,-17.7134,178.065,2020-02-03,0,0
,fiji,-17.7134,178.065,2020-02-04,0,0
,fiji,-17.7134,178.065,2020-02-05,0,0
,fiji,-17.7134,178.065,2020-02-06,0,0
,fiji,-17.7134,178.065,2020-02-07,0,0
,fiji,-17.7134,178.065,2020-02-08,0,0
,fiji,-17.7134,178.065,2020-02-09,0,0
,fiji,-17.7134,178.065,2020-02-10,0,0
,fiji,-17.7134,178.065,2020-02-11,0,0
,fiji,-17.7134,178.065,2020-02-12,0,0
,fiji,-17.7134,178.065,2020-02-13,0,0
,fiji,-17.7134,178.065,2020-02-14,0,0
,fiji,-17.7134,178.065,2020-02-15,0,0
,fiji,-17.7134,178.065,2020-02-16,0,0
,fiji,-17.7134,178.065,2020-02-17,0,0
,fiji,-17.7134,178.065,2020-02-18,0,0
,fiji,-17.7134,178.065,2020-02-19,0,0
,fiji,-17.7134,178.065,2020-02-20,0,0
,fiji,-17.7134,178.065,2020-02-21,0,0
,fiji,-17.7134,178.065,2020-02-22,0,0
,fiji,-17.7134,178.065,2020-02-23,0,0
,fiji,-17.7134,178.065,2020-02-24,0,0
,fiji,-17.7134,178.065,2020-02-25,0,0
,fiji,-17.7134,178.065,2020-02-26,0,0
,fiji,-17.7134,178.065,2020-02-27,0,0
,fiji,-17.7134,178.065,2020-02-28,0,0
,fiji,-17.7134,178.065,2020-02-29,0,0
,fiji,-17.7134,178.065,2020-03-01,0,0
,fiji,-17.7134,178.065,2020-03-02,0,0
,fiji,-17.7134,178.065,2020-03-03,0,0
,fiji,-17.7134,178.065,2020-03-04,0,0
,fiji,-17.7134,178.065,2020-03-05,0,0
,fiji,-17.7134,178.065,2020-03-06,0,0
,fiji,-17.7134,178.065,2020-03-07,0,0
,fiji,-17.7134,178.065,2020-03-08,0,0
,fiji,-17.7134,178.065,2020-03-09,0,0
,fiji,-17.7134,178.065,2020-03-10,0,0
,fiji,-17.7134,178.065,2020-03-11,0,0
,fiji,-17.7134,178.065,2020-03-12,0,0
,fiji,-17.7134,178.065,2020-03-13,0,0
,fiji,-17.7134,178.065,2020-03-14,0,0
,fiji,-17.7134,178.065,2020-03-15,0,0
,fiji,-17.7134,178.065,2020-03-16,0,0
,fiji,-17.7134,178.065,2020-03-17,0,0
,fiji,-17.7134,178.065,2020-03-18,0,0
,fiji,-17.7134,178.065,2020-03-19,1,1
,fiji,-17.7134,178.065,2020-03-20,1,0
,fiji,-17.7134,178.065,2020-03-21,1,0
,fiji,-17.7134,178.065,2020-03-22,2,1
,fiji,-17.7134,178.065,2020-03-23,3,1
,fiji,-17.7134,178.065,2020-03-24,4,1
,fiji,-17.7134,178.065,2020-03-25,5,1
,fiji,-17.7134,178.065,2020-03-26,5,0
,fiji,-17.7134,178.065,2020-03-27,5,0
,fiji,-17.7134,178.065,2020-03-28,5,0
,fiji,-17.7134,178.065,2020-03-29,5,0
,fiji,-17.7134,178.065,2020-03-30,5,0
,fiji,-17.7134,178.065,2020-03-31,5,0
,fiji,-17.7134,178.065,2020-04-01,5,0
,fiji,-17.7134,178.065,2020-04-02,7,2
,fiji,-17.7134,178.065,2020-04-03,7,0
,fiji,-17.7134,178.065,2020-04-04,12,5
,fiji,-17.7134,178.065,2020-04-05,12,0
,fiji,-17.7134,178.065,2020-04-06,14,2
,fiji,-17.7134,178.065,2020-04-07,15,1
,fiji,-17.7134,178.065,2020-04-08,15,0
,fiji,-17.7134,178.065,2020-04-09,15,0
,fiji,-17.7134,178.065,2020-04-10,16,1
,fiji,-17.7134,178.065,2020-04-11,16,0
,fiji,-17.7134,178.065,2020-04-12,16,0
,fiji,-17.7134,178.065,2020-04-13,16,0
,fiji,-17.7134,178.065,2020-04-14,16,0
,fiji,-17.7134,178.065,2020-04-15,16,0
,fiji,-17.7134,178.065,2020-04-16,17,1
,fiji,-17.7134,178.065,2020-04-17,17,0
,fiji,-17.7134,178.065,2020-04-18,17,0
,fiji,-17.7134,178.065,2020-04-19,17,0
,fiji,-17.7134,178.065,2020-04-20,18,1
,fiji,-17.7134,178.065,2020-04-21,18,0
,fiji,-17.7134,178.065,2020-04-22,18,0
,fiji,-17.7134,178.065,2020-04-23,18,0
,fiji,-17.7134,178.065,2020-04-24,18,0
,fiji,-17.7134,178.065,2020-04-25,18,0
,fiji,-17.7134,178.065,2020-04-26,18,0
,fiji,-17.7134,178.065,2020-04-27,18,0
,fiji,-17.7134,178.065,2020-04-28,18,0
,fiji,-17.7134,178.065,2020-04-29,18,0
,finland,64.0,26.0,2020-01-22,0,0
,finland,64.0,26.0,2020-01-23,0,0
,finland,64.0,26.0,2020-01-24,0,0
,finland,64.0,26.0,2020-01-25,0,0
,finland,64.0,26.0,2020-01-26,0,0
,finland,64.0,26.0,2020-01-27,0,0
,finland,64.0,26.0,2020-01-28,0,0
,finland,64.0,26.0,2020-01-29,1,1
,finland,64.0,26.0,2020-01-30,1,0
,finland,64.0,26.0,2020-01-31,1,0
,finland,64.0,26.0,2020-02-01,1,0
,finland,64.0,26.0,2020-02-02,1,0
,finland,64.0,26.0,2020-02-03,1,0
,finland,64.0,26.0,2020-02-04,1,0
,finland,64.0,26.0,2020-02-05,1,0
,finland,64.0,26.0,2020-02-06,1,0
,finland,64.0,26.0,2020-02-07,1,0
,finland,64.0,26.0,2020-02-08,1,0
,finland,64.0,26.0,2020-02-09,1,0
,finland,64.0,26.0,2020-02-10,1,0
,finland,64.0,26.0,2020-02-11,1,0
,finland,64.0,26.0,2020-02-12,1,0
,finland,64.0,26.0,2020-02-13,1,0
,finland,64.0,26.0,2020-02-14,1,0
,finland,64.0,26.0,2020-02-15,1,0
,finland,64.0,26.0,2020-02-16,1,0
,finland,64.0,26.0,2020-02-17,1,0
,finland,64.0,26.0,2020-02-18,1,0
,finland,64.0,26.0,2020-02-19,1,0
,finland,64.0,26.0,2020-02-20,1,0
,finland,64.0,26.0,2020-02-21,1,0
,finland,64.0,26.0,2020-02-22,1,0
,finland,64.0,26.0,2020-02-23,1,0
,finland,64.0,26.0,2020-02-24,1,0
,finland,64.0,26.0,2020-02-25,1,0
,finland,64.0,26.0,2020-02-26,2,1
,finland,64.0,26.0,2020-02-27,2,0
,finland,64.0,26.0,2020-02-28,2,0
,finland,64.0,26.0,2020-02-29,3,1
,finland,64.0,26.0,2020-03-01,6,3
,finland,64.0,26.0,2020-03-02,6,0
,finland,64.0,26.0,2020-03-03,6,0
,finland,64.0,26.0,2020-03-04,6,0
,finland,64.0,26.0,2020-03-05,12,6
,finland,64.0,26.0,2020-03-06,15,3
,finland,64.0,26.0,2020-03-07,15,0
,finland,64.0,26.0,2020-03-08,23,8
,finland,64.0,26.0,2020-03-09,30,7
,finland,64.0,26.0,2020-03-10,40,10
,finland,64.0,26.0,2020-03-11,59,19
,finland,64.0,26.0,2020-03-12,59,0
,finland,64.0,26.0,2020-03-13,155,96
,finland,64.0,26.0,2020-03-14,225,70
,finland,64.0,26.0,2020-03-15,244,19
,finland,64.0,26.0,2020-03-16,277,33
,finland,64.0,26.0,2020-03-17,321,44
,finland,64.0,26.0,2020-03-18,336,15
,finland,64.0,26.0,2020-03-19,400,64
,finland,64.0,26.0,2020-03-20,450,50
,finland,64.0,26.0,2020-03-21,523,73
,finland,64.0,26.0,2020-03-22,626,103
,finland,64.0,26.0,2020-03-23,700,74
,finland,64.0,26.0,2020-03-24,792,92
,finland,64.0,26.0,2020-03-25,880,88
,finland,64.0,26.0,2020-03-26,958,78
,finland,64.0,26.0,2020-03-27,1041,83
,finland,64.0,26.0,2020-03-28,1167,126
,finland,64.0,26.0,2020-03-29,1240,73
,finland,64.0,26.0,2020-03-30,1352,112
,finland,64.0,26.0,2020-03-31,1418,66
,finland,64.0,26.0,2020-04-01,1446,28
,finland,64.0,26.0,2020-04-02,1518,72
,finland,64.0,26.0,2020-04-03,1615,97
,finland,64.0,26.0,2020-04-04,1882,267
,finland,64.0,26.0,2020-04-05,1927,45
,finland,64.0,26.0,2020-04-06,2176,249
,finland,64.0,26.0,2020-04-07,2308,132
,finland,64.0,26.0,2020-04-08,2487,179
,finland,64.0,26.0,2020-04-09,2605,118
,finland,64.0,26.0,2020-04-10,2769,164
,finland,64.0,26.0,2020-04-11,2905,136
,finland,64.0,26.0,2020-04-12,2974,69
,finland,64.0,26.0,2020-04-13,3064,90
,finland,64.0,26.0,2020-04-14,3161,97
,finland,64.0,26.0,2020-04-15,3237,76
,finland,64.0,26.0,2020-04-16,3369,132
,finland,64.0,26.0,2020-04-17,3489,120
,finland,64.0,26.0,2020-04-18,3681,192
,finland,64.0,26.0,2020-04-19,3783,102
,finland,64.0,26.0,2020-04-20,3868,85
,finland,64.0,26.0,2020-04-21,4014,146
,finland,64.0,26.0,2020-04-22,4129,115
,finland,64.0,26.0,2020-04-23,4284,155
,finland,64.0,26.0,2020-04-24,4395,111
,finland,64.0,26.0,2020-04-25,4475,80
,finland,64.0,26.0,2020-04-26,4576,101
,finland,64.0,26.0,2020-04-27,4695,119
,finland,64.0,26.0,2020-04-28,4740,45
,finland,64.0,26.0,2020-04-29,4906,166
,france,46.2276,2.2137,2020-01-22,0,0
,france,46.2276,2.2137,2020-01-23,0,0
,france,46.2276,2.2137,2020-01-24,2,2
,france,46.2276,2.2137,2020-01-25,3,1
,france,46.2276,2.2137,2020-01-26,3,0
,france,46.2276,2.2137,2020-01-27,3,0
,france,46.2276,2.2137,2020-01-28,4,1
,france,46.2276,2.2137,2020-01-29,5,1
,france,46.2276,2.2137,2020-01-30,5,0
,france,46.2276,2.2137,2020-01-31,5,0
,france,46.2276,2.2137,2020-02-01,6,1
,france,46.2276,2.2137,2020-02-02,6,0
,france,46.2276,2.2137,2020-02-03,6,0
,france,46.2276,2.2137,2020-02-04,6,0
,france,46.2276,2.2137,2020-02-05,6,0
,france,46.2276,2.2137,2020-02-06,6,0
,france,46.2276,2.2137,2020-02-07,6,0
,france,46.2276,2.2137,2020-02-08,11,5
,france,46.2276,2.2137,2020-02-09,11,0
,france,46.2276,2.2137,2020-02-10,11,0
,france,46.2276,2.2137,2020-02-11,11,0
,france,46.2276,2.2137,2020-02-12,11,0
,france,46.2276,2.2137,2020-02-13,11,0
,france,46.2276,2.2137,2020-02-14,11,0
,france,46.2276,2.2137,2020-02-15,12,1
,france,46.2276,2.2137,2020-02-16,12,0
,france,46.2276,2.2137,2020-02-17,12,0
,france,46.2276,2.2137,2020-02-18,12,0
,france,46.2276,2.2137,2020-02-19,12,0
,france,46.2276,2.2137,2020-02-20,12,0
,france,46.2276,2.2137,2020-02-21,12,0
,france,46.2276,2.2137,2020-02-22,12,0
,france,46.2276,2.2137,2020-02-23,12,0
,france,46.2276,2.2137,2020-02-24,12,0
,france,46.2276,2.2137,2020-02-25,14,2
,france,46.2276,2.2137,2020-02-26,18,4
,france,46.2276,2.2137,2020-02-27,38,20
,france,46.2276,2.2137,2020-02-28,57,19
,france,46.2276,2.2137,2020-02-29,100,43
,france,46.2276,2.2137,2020-03-01,130,30
,france,46.2276,2.2137,2020-03-02,191,61
,france,46.2276,2.2137,2020-03-03,204,13
,france,46.2276,2.2137,2020-03-04,285,81
,france,46.2276,2.2137,2020-03-05,377,92
,france,46.2276,2.2137,2020-03-06,653,276
,france,46.2276,2.2137,2020-03-07,949,296
,france,46.2276,2.2137,2020-03-08,1126,177
,france,46.2276,2.2137,2020-03-09,1209,83
,france,46.2276,2.2137,2020-03-10,1784,575
,france,46.2276,2.2137,2020-03-11,2281,497
,france,46.2276,2.2137,2020-03-12,2281,0
,france,46.2276,2.2137,2020-03-13,3661,1380
,france,46.2276,2.2137,2020-03-14,4469,808
,france,46.2276,2.2137,2020-03-15,4499,30
,france,46.2276,2.2137,2020-03-16,6633,2134
,france,46.2276,2.2137,2020-03-17,7652,1019
,france,46.2276,2.2137,2020-03-18,9043,1391
,france,46.2276,2.2137,2020-03-19,10871,1828
,france,46.2276,2.2137,2020-03-20,12612,1741
,france,46.2276,2.2137,2020-03-21,14282,1670
,france,46.2276,2.2137,2020-03-22,16018,1736
,france,46.2276,2.2137,2020-03-23,19856,3838
,france,46.2276,2.2137,2020-03-24,22304,2448
,france,46.2276,2.2137,2020-03-25,25233,2929
,france,46.2276,2.2137,2020-03-26,29155,3922
,france,46.2276,2.2137,2020-03-27,32964,3809
,france,46.2276,2.2137,2020-03-28,37575,4611
,france,46.2276,2.2137,2020-03-29,40174,2599
,france,46.2276,2.2137,2020-03-30,44550,4376
,france,46.2276,2.2137,2020-03-31,52128,7578
,france,46.2276,2.2137,2020-04-01,56989,4861
,france,46.2276,2.2137,2020-04-02,59105,2116
,france,46.2276,2.2137,2020-04-03,64338,5233
,france,46.2276,2.2137,2020-04-04,68605,4267
,france,46.2276,2.2137,2020-04-05,70478,1873
,france,46.2276,2.2137,2020-04-06,74390,3912
,france,46.2276,2.2137,2020-04-07,78167,3777
,france,46.2276,2.2137,2020-04-08,82048,3881
,france,46.2276,2.2137,2020-04-09,86334,4286
,france,46.2276,2.2137,2020-04-10,90676,4342
,france,46.2276,2.2137,2020-04-11,93790,3114
,france,46.2276,2.2137,2020-04-12,120633,26843
,france,46.2276,2.2137,2020-04-13,124298,3665
,france,46.2276,2.2137,2020-04-14,129257,4959
,france,46.2276,2.2137,2020-04-15,132473,3216
,france,46.2276,2.2137,2020-04-16,144944,12471
,france,46.2276,2.2137,2020-04-17,146923,1979
,france,46.2276,2.2137,2020-04-18,146906,-17
,france,46.2276,2.2137,2020-04-19,151808,4902
,france,46.2276,2.2137,2020-04-20,154188,2380
,france,46.2276,2.2137,2020-04-21,156921,2733
,france,46.2276,2.2137,2020-04-22,154715,-2206
,france,46.2276,2.2137,2020-04-23,157026,2311
,france,46.2276,2.2137,2020-04-24,158636,1610
,france,46.2276,2.2137,2020-04-25,160292,1656
,france,46.2276,2.2137,2020-04-26,160847,555
,france,46.2276,2.2137,2020-04-27,164589,3742
,france,46.2276,2.2137,2020-04-28,167605,3016
,france,46.2276,2.2137,2020-04-29,165093,-2512
french-guiana,france,3.9339,-53.1258,2020-01-22,0,0
french-guiana,france,3.9339,-53.1258,2020-01-23,0,0
french-guiana,france,3.9339,-53.1258,2020-01-24,0,0
french-guiana,france,3.9339,-53.1258,2020-01-25,0,0
french-guiana,france,3.9339,-53.1258,2020-01-26,0,0
french-guiana,france,3.9339,-53.1258,2020-01-27,0,0
french-guiana,france,3.9339,-53.1258,2020-01-28,0,0
french-guiana,france,3.9339,-53.1258,2020-01-29,0,0
french-guiana,france,3.9339,-53.1258,2020-01-30,0,0
french-guiana,france,3.9339,-53.1258,2020-01-31,0,0
french-guiana,france,3.9339,-53.1258,2020-02-01,0,0
french-guiana,france,3.9339,-53.1258,2020-02-02,0,0
french-guiana,france,3.9339,-53.1258,2020-02-03,0,0
french-guiana,france,3.9339,-53.1258,2020-02-04,0,0
french-guiana,france,3.9339,-53.1258,2020-02-05,0,0
french-guiana,france,3.9339,-53.1258,2020-02-06,0,0
french-guiana,france,3.9339,-53.1258,2020-02-07,0,0
french-guiana,france,3.9339,-53.1258,2020-02-08,0,0
french-guiana,france,3.9339,-53.1258,2020-02-09,0,0
french-guiana,france,3.9339,-53.1258,2020-02-10,0,0
french-guiana,france,3.9339,-53.1258,2020-02-11,0,0
french-guiana,france,3.9339,-53.1258,2020-02-12,0,0
french-guiana,france,3.9339,-53.1258,2020-02-13,0,0
french-guiana,france,3.9339,-53.1258,2020-02-14,0,0
french-guiana,france,3.9339,-53.1258,2020-02-15,0,0
french-guiana,france,3.9339,-53.1258,2020-02-16,0,0
french-guiana,france,3.9339,-53.1258,2020-02-17,0,0
french-guiana,france,3.9339,-53.1258,2020-02-18,0,0
french-guiana,france,3.9339,-53.1258,2020-02-19,0,0
french-guiana,france,3.9339,-53.1258,2020-02-20,0,0
french-guiana,france,3.9339,-53.1258,2020-02-21,0,0
french-guiana,france,3.9339,-53.1258,2020-02-22,0,0
french-guiana,france,3.9339,-53.1258,2020-02-23,0,0
french-guiana,france,3.9339,-53.1258,2020-02-24,0,0
french-guiana,france,3.9339,-53.1258,2020-02-25,0,0
french-guiana,france,3.9339,-53.1258,2020-02-26,0,0
french-guiana,france,3.9339,-53.1258,2020-02-27,0,0
french-guiana,france,3.9339,-53.1258,2020-02-28,0,0
french-guiana,france,3.9339,-53.1258,2020-02-29,0,0
french-guiana,france,3.9339,-53.1258,2020-03-01,0,0
french-guiana,france,3.9339,-53.1258,2020-03-02,0,0
french-guiana,france,3.9339,-53.1258,2020-03-03,0,0
french-guiana,france,3.9339,-53.1258,2020-03-04,0,0
french-guiana,france,3.9339,-53.1258,2020-03-05,0,0
french-guiana,france,3.9339,-53.1258,2020-03-06,0,0
french-guiana,france,3.9339,-53.1258,2020-03-07,5,5
french-guiana,france,3.9339,-53.1258,2020-03-08,5,0
french-guiana,france,3.9339,-53.1258,2020-03-09,5,0
french-guiana,france,3.9339,-53.1258,2020-03-10,5,0
french-guiana,france,3.9339,-53.1258,2020-03-11,5,0
french-guiana,france,3.9339,-53.1258,2020-03-12,5,0
french-guiana,france,3.9339,-53.1258,2020-03-13,5,0
french-guiana,france,3.9339,-53.1258,2020-03-14,5,0
french-guiana,france,3.9339,-53.1258,2020-03-15,7,2
french-guiana,france,3.9339,-53.1258,2020-03-16,11,4
french-guiana,france,3.9339,-53.1258,2020-03-17,11,0
french-guiana,france,3.9339,-53.1258,2020-03-18,11,0
french-guiana,france,3.9339,-53.1258,2020-03-19,11,0
french-guiana,france,3.9339,-53.1258,2020-03-20,15,4
french-guiana,france,3.9339,-53.1258,2020-03-21,18,3
french-guiana,france,3.9339,-53.1258,2020-03-22,18,0
french-guiana,france,3.9339,-53.1258,2020-03-23,20,2
french-guiana,france,3.9339,-53.1258,2020-03-24,23,3
french-guiana,france,3.9339,-53.1258,2020-03-25,28,5
french-guiana,france,3.9339,-53.1258,2020-03-26,28,0
french-guiana,france,3.9339,-53.1258,2020-03-27,28,0
french-guiana,france,3.9339,-53.1258,2020-03-28,28,0
french-guiana,france,3.9339,-53.1258,2020-03-29,28,0
french-guiana,france,3.9339,-53.1258,2020-03-30,43,15
french-guiana,france,3.9339,-53.1258,2020-03-31,43,0
french-guiana,france,3.9339,-53.1258,2020-04-01,51,8
french-guiana,france,3.9339,-53.1258,2020-04-02,51,0
french-guiana,france,3.9339,-53.1258,2020-04-03,57,6
french-guiana,france,3.9339,-53.1258,2020-04-04,61,4
french-guiana,france,3.9339,-53.1258,2020-04-05,61,0
french-guiana,france,3.9339,-53.1258,2020-04-06,72,11
french-guiana,france,3.9339,-53.1258,2020-04-07,72,0
french-guiana,france,3.9339,-53.1258,2020-04-08,77,5
french-guiana,france,3.9339,-53.1258,2020-04-09,83,6
french-guiana,france,3.9339,-53.1258,2020-04-10,83,0
french-guiana,france,3.9339,-53.1258,2020-04-11,83,0
french-guiana,france,3.9339,-53.1258,2020-04-12,86,3
french-guiana,france,3.9339,-53.1258,2020-04-13,86,0
french-guiana,france,3.9339,-53.1258,2020-04-14,86,0
french-guiana,france,3.9339,-53.1258,2020-04-15,86,0
french-guiana,france,3.9339,-53.1258,2020-04-16,86,0
french-guiana,france,3.9339,-53.1258,2020-04-17,96,10
french-guiana,france,3.9339,-53.1258,2020-04-18,96,0
french-guiana,france,3.9339,-53.1258,2020-04-19,96,0
french-guiana,france,3.9339,-53.1258,2020-04-20,97,1
french-guiana,france,3.9339,-53.1258,2020-04-21,97,0
french-guiana,france,3.9339,-53.1258,2020-04-22,97,0
french-guiana,france,3.9339,-53.1258,2020-04-23,107,10
french-guiana,france,3.9339,-53.1258,2020-04-24,111,4
french-guiana,france,3.9339,-53.1258,2020-04-25,111,0
french-guiana,france,3.9339,-53.1258,2020-04-26,111,0
french-guiana,france,3.9339,-53.1258,2020-04-27,111,0
french-guiana,france,3.9339,-53.1258,2020-04-28,125,14
french-guiana,france,3.9339,-53.1258,2020-04-29,125,0
french-polynesia,france,-17.6797,149.4068,2020-01-22,0,0
french-polynesia,france,-17.6797,149.4068,2020-01-23,0,0
french-polynesia,france,-17.6797,149.4068,2020-01-24,0,0
french-polynesia,france,-17.6797,149.4068,2020-01-25,0,0
french-polynesia,france,-17.6797,149.4068,2020-01-26,0,0
french-polynesia,france,-17.6797,149.4068,2020-01-27,0,0
french-polynesia,france,-17.6797,149.4068,2020-01-28,0,0
french-polynesia,france,-17.6797,149.4068,2020-01-29,0,0
french-polynesia,france,-17.6797,149.4068,2020-01-30,0,0
french-polynesia,france,-17.6797,149.4068,2020-01-31,0,0
french-polynesia,france,-17.6797,149.4068,2020-02-01,0,0
french-polynesia,france,-17.6797,149.4068,2020-02-02,0,0
french-polynesia,france,-17.6797,149.4068,2020-02-03,0,0
french-polynesia,france,-17.6797,149.4068,2020-02-04,0,0
french-polynesia,france,-17.6797,149.4068,2020-02-05,0,0
french-polynesia,france,-17.6797,149.4068,2020-02-06,0,0
french-polynesia,france,-17.6797,149.4068,2020-02-07,0,0
french-polynesia,france,-17.6797,149.4068,2020-02-08,0,0
french-polynesia,france,-17.6797,149.4068,2020-02-09,0,0
french-polynesia,france,-17.6797,149.4068,2020-02-10,0,0
french-polynesia,france,-17.6797,149.4068,2020-02-11,0,0
